YR_MO;CALL_DATE;AGENT_ID;AGENT_NAME;TEAM_LEAD_ID;TEAM_LEAD_NAME;CALL_CENTER;CALLS;HANDLE_TIME;CALL_REGEN;CALLS_WITH_OFFER;CALLS_WITH_ACCEPT;CALLS_OFFER_APPLIED;TRANSFERS;AHT_MULTI;CALL_REGEN_MULTI;TRANSFERS_MULTI;APPLIED_PER_CALL_MULTI;BREAKAGE_MULTI
201707;27/07/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;38;24069;5;35;25;22;1;29754;6,156;3,078;19,342;7,562
201707;27/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;34;24703;4;31;28;24;1;26622;5,508;2,754;17,306;6,766
201707;27/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;39;24631;8;39;32;27;1;30537;6,318;3,159;19,851;7,761
201707;27/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;35;25398;5;33;28;20;1;27405;5,67;2,835;17,815;6,965
201707;27/07/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;37;25416;7;36;27;22;1;28971;5,994;2,997;18,833;7,363
201707;27/07/2017;201700136;Pulaski, Peter;201700013;Oferten, Quinton;Williamburg;32;25145;9;29;17;12;3;25056;5,184;2,592;16,288;6,368
201707;27/07/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;33;24236;10;29;22;15;4;25839;5,346;2,673;16,797;6,567
201707;27/07/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;30;25150;6;27;16;11;4;23490;4,86;2,43;15,27;5,97
201707;27/07/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;33;25607;10;30;23;16;4;25839;5,346;2,673;16,797;6,567
201707;27/07/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;32;24162;6;28;18;11;4;25056;5,184;2,592;16,288;6,368
201707;27/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;30;24546;8;27;17;11;3;23490;4,86;2,43;15,27;5,97
201707;27/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;30;25581;6;28;22;11;3;23490;4,86;2,43;15,27;5,97
201707;27/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;32;24591;9;30;18;11;4;25056;5,184;2,592;16,288;6,368
201707;27/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;32;25191;8;30;20;12;3;25056;5,184;2,592;16,288;6,368
201707;28/07/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;39;25858;7;38;33;25;2;30537;6,318;3,159;19,851;7,761
201707;28/07/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;38;25976;5;37;30;24;2;29754;6,156;3,078;19,342;7,562
201707;28/07/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;35;24450;6;35;29;20;2;27405;5,67;2,835;17,815;6,965
201707;28/07/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;39;25503;7;36;26;19;2;30537;6,318;3,159;19,851;7,761
201707;28/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;34;24964;4;32;25;20;1;26622;5,508;2,754;17,306;6,766
201707;28/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;36;24845;5;32;25;21;1;28188;5,832;2,916;18,324;7,164
201707;28/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;39;25285;6;39;32;25;2;30537;6,318;3,159;19,851;7,761
201707;28/07/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;33;24338;7;32;23;18;2;25839;5,346;2,673;16,797;6,567
201707;28/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;32;25760;8;32;25;17;2;25056;5,184;2,592;16,288;6,368
201707;28/07/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;33;24584;6;29;23;17;2;25839;5,346;2,673;16,797;6,567
201707;28/07/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;30;25169;6;26;17;11;2;23490;4,86;2,43;15,27;5,97
201707;28/07/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;32;24001;8;30;23;18;2;25056;5,184;2,592;16,288;6,368
201707;28/07/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;32;24028;7;31;23;15;2;25056;5,184;2,592;16,288;6,368
201707;28/07/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;31;25594;5;31;26;18;2;24273;5,022;2,511;15,779;6,169
201707;29/07/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;33;24446;8;29;20;14;2;25839;5,346;2,673;16,797;6,567
201707;29/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;35;24801;7;30;24;17;2;27405;5,67;2,835;17,815;6,965
201707;29/07/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;34;24357;8;29;23;17;2;26622;5,508;2,754;17,306;6,766
201707;29/07/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;31;24434;5;29;21;16;2;24273;5,022;2,511;15,779;6,169
201707;29/07/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;31;24126;5;28;22;16;2;24273;5,022;2,511;15,779;6,169
201707;29/07/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;33;24055;8;32;24;19;2;25839;5,346;2,673;16,797;6,567
201707;29/07/2017;201700136;Pulaski, Peter;201700013;Oferten, Quinton;Williamburg;32;24077;9;30;21;14;4;25056;5,184;2,592;16,288;6,368
201707;29/07/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;31;24625;6;30;23;18;2;24273;5,022;2,511;15,779;6,169
201707;29/07/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;28;25658;7;25;18;11;3;21924;4,536;2,268;14,252;5,572
201707;29/07/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;32;25856;10;30;21;13;4;25056;5,184;2,592;16,288;6,368
201707;29/07/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;29;25109;7;26;16;8;3;22707;4,698;2,349;14,761;5,771
201707;29/07/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;29;24008;6;28;22;13;3;22707;4,698;2,349;14,761;5,771
201707;29/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;33;24308;10;30;21;11;4;25839;5,346;2,673;16,797;6,567
201707;29/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;28;24463;7;24;19;11;4;21924;4,536;2,268;14,252;5,572
201707;29/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;30;24874;7;28;18;13;4;23490;4,86;2,43;15,27;5,97
201707;29/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;32;25417;7;29;19;13;3;25056;5,184;2,592;16,288;6,368
201707;30/07/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;39;25577;4;39;30;21;1;30537;6,318;3,159;19,851;7,761
201707;30/07/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;36;24826;6;32;28;24;1;28188;5,832;2,916;18,324;7,164
201707;30/07/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;35;24238;4;33;25;20;2;27405;5,67;2,835;17,815;6,965
201707;30/07/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;40;25691;8;39;30;26;2;31320;6,48;3,24;20,36;7,96
201707;30/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;37;25101;4;37;32;27;1;28971;5,994;2,997;18,833;7,363
201707;30/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;40;24027;6;38;32;28;2;31320;6,48;3,24;20,36;7,96
201707;30/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;32;24850;4;29;24;17;2;25056;5,184;2,592;16,288;6,368
201707;30/07/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;40;25070;6;39;32;23;2;31320;6,48;3,24;20,36;7,96
201707;31/07/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;32;25559;3;30;22;18;1;25056;5,184;2,592;16,288;6,368
201707;31/07/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;34;24104;5;33;26;21;1;26622;5,508;2,754;17,306;6,766
201707;31/07/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;35;25838;4;33;28;25;1;27405;5,67;2,835;17,815;6,965
201707;31/07/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;35;24819;5;35;31;28;1;27405;5,67;2,835;17,815;6,965
201707;31/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;38;24492;8;36;31;26;2;29754;6,156;3,078;19,342;7,562
201707;31/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;32;25470;4;30;26;21;1;25056;5,184;2,592;16,288;6,368
201707;31/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;38;25297;6;38;28;23;2;29754;6,156;3,078;19,342;7,562
201707;31/07/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;39;24313;6;35;28;24;1;30537;6,318;3,159;19,851;7,761
201707;31/07/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;35;25559;7;31;25;16;2;27405;5,67;2,835;17,815;6,965
201707;31/07/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;32;25887;5;27;23;14;2;25056;5,184;2,592;16,288;6,368
201707;31/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;36;25776;6;31;21;16;2;28188;5,832;2,916;18,324;7,164
201707;31/07/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;31;25143;7;30;20;12;2;24273;5,022;2,511;15,779;6,169
201707;31/07/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;36;25147;8;31;26;19;3;28188;5,832;2,916;18,324;7,164
201707;31/07/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;31;25750;5;28;18;14;2;24273;5,022;2,511;15,779;6,169
201707;31/07/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;32;24854;6;28;21;16;2;25056;5,184;2,592;16,288;6,368
201707;31/07/2017;201700136;Pulaski, Peter;201700013;Oferten, Quinton;Williamburg;32;25922;8;27;17;10;3;25056;5,184;2,592;16,288;6,368
201707;31/07/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;34;24590;7;31;26;18;2;26622;5,508;2,754;17,306;6,766
201707;31/07/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;33;25761;9;30;23;12;3;25839;5,346;2,673;16,797;6,567
201707;31/07/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;28;25152;6;24;17;10;4;21924;4,536;2,268;14,252;5,572
201707;31/07/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;31;24893;7;29;19;14;3;24273;5,022;2,511;15,779;6,169
201707;31/07/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;28;24682;8;26;21;11;3;21924;4,536;2,268;14,252;5,572
201707;31/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;32;25802;7;30;23;15;3;25056;5,184;2,592;16,288;6,368
201707;31/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;33;24173;10;28;19;13;4;25839;5,346;2,673;16,797;6,567
201707;31/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;33;24398;10;31;21;11;4;25839;5,346;2,673;16,797;6,567
201707;31/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;33;25658;7;29;20;11;4;25839;5,346;2,673;16,797;6,567
201708;01/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;38;24945;4;35;25;20;2;29450;6,042;2,85;19,418;7,524
201708;01/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;35;24509;4;32;28;25;1;27125;5,565;2,625;17,885;6,93
201708;01/08/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;36;25982;7;33;25;18;1;27900;5,724;2,7;18,396;7,128
201708;01/08/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;34;24839;3;32;24;21;2;26350;5,406;2,55;17,374;6,732
201708;01/08/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;34;25143;5;32;26;20;2;26350;5,406;2,55;17,374;6,732
201708;01/08/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;35;24962;4;32;27;22;2;27125;5,565;2,625;17,885;6,93
201708;01/08/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;37;24626;4;33;25;20;2;28675;5,883;2,775;18,907;7,326
201708;01/08/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;37;25926;7;36;26;23;1;28675;5,883;2,775;18,907;7,326
201708;01/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;30;24835;5;27;22;14;2;23250;4,77;2,25;15,33;5,94
201708;01/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;32;25886;7;29;24;18;2;24800;5,088;2,4;16,352;6,336
201708;01/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;32;25315;8;30;21;14;2;24800;5,088;2,4;16,352;6,336
201708;01/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;32;25999;6;28;22;15;2;24800;5,088;2,4;16,352;6,336
201708;01/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;35;24415;5;35;27;17;2;27125;5,565;2,625;17,885;6,93
201708;01/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;30;24463;6;27;23;15;2;23250;4,77;2,25;15,33;5,94
201708;01/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;30;25125;6;30;21;13;2;23250;4,77;2,25;15,33;5,94
201708;01/08/2017;201700136;Pulaski, Peter;201700013;Oferten, Quinton;Williamburg;33;25256;8;30;21;15;4;25575;5,247;2,475;16,863;6,534
201708;01/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;33;24523;8;31;24;19;2;25575;5,247;2,475;16,863;6,534
201708;01/08/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;30;25530;9;26;16;9;4;23250;4,77;2,25;15,33;5,94
201708;01/08/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;31;25885;7;26;16;9;4;24025;4,929;2,325;15,841;6,138
201708;01/08/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;33;24060;9;29;20;13;4;25575;5,247;2,475;16,863;6,534
201708;01/08/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;30;25656;7;26;19;11;3;23250;4,77;2,25;15,33;5,94
201708;01/08/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;30;24448;9;27;20;10;4;23250;4,77;2,25;15,33;5,94
201708;01/08/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;31;24963;8;29;17;12;4;24025;4,929;2,325;15,841;6,138
201708;01/08/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;28;25777;6;26;19;11;3;21700;4,452;2,1;14,308;5,544
201708;01/08/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;28;25733;6;25;16;9;3;21700;4,452;2,1;14,308;5,544
201708;02/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;31;24478;7;29;21;17;2;24025;4,929;2,325;15,841;6,138
201708;02/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;33;24823;7;31;23;16;2;25575;5,247;2,475;16,863;6,534
201708;02/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;35;25609;6;33;23;15;2;27125;5,565;2,625;17,885;6,93
201708;02/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;33;24077;5;30;21;15;2;25575;5,247;2,475;16,863;6,534
201708;02/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;31;25615;7;28;19;12;2;24025;4,929;2,325;15,841;6,138
201708;02/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;32;26000;6;29;19;12;2;24800;5,088;2,4;16,352;6,336
201708;02/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;32;24811;5;29;19;15;2;24800;5,088;2,4;16,352;6,336
201708;02/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;36;25013;6;33;21;13;2;27900;5,724;2,7;18,396;7,128
201708;02/08/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;30;24308;8;26;21;11;4;23250;4,77;2,25;15,33;5,94
201708;02/08/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;33;25244;7;28;17;11;3;25575;5,247;2,475;16,863;6,534
201708;02/08/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;32;24857;8;29;22;15;4;24800;5,088;2,4;16,352;6,336
201708;02/08/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;31;25726;8;27;21;14;4;24025;4,929;2,325;15,841;6,138
201708;02/08/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;32;24126;7;28;22;16;4;24800;5,088;2,4;16,352;6,336
201708;02/08/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;29;24455;6;27;16;12;3;22475;4,611;2,175;14,819;5,742
201708;02/08/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;33;25730;10;29;20;13;3;25575;5,247;2,475;16,863;6,534
201708;02/08/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;30;24605;7;27;16;9;3;23250;4,77;2,25;15,33;5,94
201708;03/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;32;25850;4;29;21;17;1;24800;5,088;2,4;16,352;6,336
201708;03/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;33;25588;6;30;22;16;1;25575;5,247;2,475;16,863;6,534
201708;03/08/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;36;24646;6;33;27;20;1;27900;5,724;2,7;18,396;7,128
201708;03/08/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;38;25253;5;37;30;23;2;29450;6,042;2,85;19,418;7,524
201708;03/08/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;33;24229;5;33;28;25;1;25575;5,247;2,475;16,863;6,534
201708;03/08/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;32;24498;4;32;28;21;1;24800;5,088;2,4;16,352;6,336
201708;03/08/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;32;25829;4;30;23;21;1;24800;5,088;2,4;16,352;6,336
201708;03/08/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;34;24650;3;34;24;18;1;26350;5,406;2,55;17,374;6,732
201708;03/08/2017;201700136;Pulaski, Peter;201700013;Oferten, Quinton;Williamburg;31;24709;6;28;20;13;4;24025;4,929;2,325;15,841;6,138
201708;03/08/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;33;25292;9;29;21;14;4;25575;5,247;2,475;16,863;6,534
201708;03/08/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;33;25040;8;31;20;12;3;25575;5,247;2,475;16,863;6,534
201708;03/08/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;29;25811;8;25;16;10;3;22475;4,611;2,175;14,819;5,742
201708;03/08/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;32;25085;8;28;22;13;4;24800;5,088;2,4;16,352;6,336
201708;03/08/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;28;24918;6;26;19;14;3;21700;4,452;2,1;14,308;5,544
201708;03/08/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;32;25855;9;27;20;14;3;24800;5,088;2,4;16,352;6,336
201708;03/08/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;29;24706;6;27;22;13;3;22475;4,611;2,175;14,819;5,742
201708;03/08/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;32;25565;9;30;22;15;4;24800;5,088;2,4;16,352;6,336
201708;04/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;39;25299;6;35;32;24;2;30225;6,201;2,925;19,929;7,722
201708;04/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;40;24589;4;39;28;20;2;31000;6,36;3;20,44;7,92
201708;04/08/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;33;24973;3;32;28;25;1;25575;5,247;2,475;16,863;6,534
201708;04/08/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;38;25526;4;36;25;19;2;29450;6,042;2,85;19,418;7,524
201708;04/08/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;38;25933;8;36;26;23;1;29450;6,042;2,85;19,418;7,524
201708;04/08/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;38;25659;4;35;28;24;2;29450;6,042;2,85;19,418;7,524
201708;04/08/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;37;25935;4;37;27;22;2;28675;5,883;2,775;18,907;7,326
201708;04/08/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;35;25208;6;33;26;23;1;27125;5,565;2,625;17,885;6,93
201708;04/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;36;24699;6;33;27;17;3;27900;5,724;2,7;18,396;7,128
201708;04/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;36;25926;8;32;25;17;2;27900;5,724;2,7;18,396;7,128
201708;04/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;31;24314;7;27;20;16;2;24025;4,929;2,325;15,841;6,138
201708;04/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;33;24707;6;30;22;17;2;25575;5,247;2,475;16,863;6,534
201708;04/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;35;25926;8;30;20;14;2;27125;5,565;2,625;17,885;6,93
201708;04/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;35;25814;7;31;24;17;2;27125;5,565;2,625;17,885;6,93
201708;04/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;35;24767;7;32;26;16;2;27125;5,565;2,625;17,885;6,93
201708;04/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;31;25308;8;26;17;13;2;24025;4,929;2,325;15,841;6,138
201708;05/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;35;25689;6;33;25;20;2;27125;5,565;2,625;17,885;6,93
201708;05/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;32;24107;7;28;19;15;2;24800;5,088;2,4;16,352;6,336
201708;05/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;32;24557;7;29;21;13;2;24800;5,088;2,4;16,352;6,336
201708;05/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;34;25746;9;30;23;16;2;26350;5,406;2,55;17,374;6,732
201708;05/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;31;25375;5;30;25;18;2;24025;4,929;2,325;15,841;6,138
201708;05/08/2017;201700136;Pulaski, Peter;201700013;Oferten, Quinton;Williamburg;31;24446;7;27;21;12;3;24025;4,929;2,325;15,841;6,138
201708;05/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;30;24811;6;26;20;13;2;23250;4,77;2,25;15,33;5,94
